IdPersona;Genero;Edad;SectorPoblacional;estado_civil;DepartamentoPersona;MunicipioPersona;cx_persona;cy_persona;EstratoPersona
U24496;M;47;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.10903732;4.75119917;3
M24497;M;24;Medio;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.12141868;4.70116989;3
B24498;M;25;Joven;SIN INFORMACION;;;;;
A24499;M;19;Joven;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.11019595;4.68116728;3
Y24500;M;30;Básico;SIN INFORMACION;CUNDINAMARCA;FUSAGASUGA;-74.36082508;4.35202716;2
C24501;M;44;Medio;SIN INFORMACION;;;;;
P24502;M;49;Básico;UNION LIBRE;DISTRITO CAPITAL;BOGOTA D.C.;-74.19743769;4.63413724;2
H24503;F;42;Básico;SIN INFORMACION;;;;;
Z24504;F;59;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.13367254;4.62743139;3
R24505;M;52;Básico;SIN INFORMACION;;;;;
L24506;M;32;Medio;CASADO;DISTRITO CAPITAL;BOGOTA D.C.;-74.11953257;4.62880275;3
M24507;M;35;Básico;SIN INFORMACION;;;;;
X24508;M;77;Básico;SIN INFORMACION;;;;;
P24509;M;27;Básico;SIN INFORMACION;;;;;
H24510;M;30;Joven;SIN INFORMACION;;;;;
W24511;F;31;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.16152315;4.63916436;0
R24512;F;37;Básico;UNION LIBRE;;;;;
F24513;M;20;Joven;SIN INFORMACION;;;;;
I24514;F;27;Joven;SOLTERO;;;;;
D24515;F;51;Medio;SOLTERO;CUNDINAMARCA;CACHIPAY;-74.43373679;4.72916998;
O24516;F;51;Alto;CASADO;DISTRITO CAPITAL;BOGOTA D.C.;-74.03217684;4.69213925;6
M24517;F;37;Medio;SOLTERO;CUNDINAMARCA;MOSQUERA;-74.21557266;4.70250432;
A24518;M;51;Medio;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.13204923;4.57280848;3
Z24519;F;32;Medio;UNION LIBRE;DISTRITO CAPITAL;BOGOTA D.C.;-74.11149357;4.68574658;3
J24520;F;40;Medio;CASADO;DISTRITO CAPITAL;BOGOTA D.C.;-74.15642175;4.63911091;3
K24521;F;27;Medio;SIN INFORMACION;CUNDINAMARCA;LA CALERA;-73.97251687;4.71887713;2
U24522;F;61;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.084108;4.56868949;2
M24523;F;38;Básico;SOLTERO;DISTRITO CAPITAL;BOGOTA D.C.;-74.08124042;4.58366549;2
B24524;F;22;Joven;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.12114377;4.70661663;3
A24525;M;25;Básico;SIN INFORMACION;;;;;
Y24526;F;31;Básico;SIN INFORMACION;;;;;
C24527;M;60;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.1115505;4.4982251;1
P24528;M;44;Medio;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.05962599;4.65239399;4
H24529;M;22;Joven;SIN INFORMACION;;;;;
Z24530;F;86;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.06883979;4.61454417;3
R24531;F;28;Básico;SIN INFORMACION;;;;;
L24532;F;32;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.13335375;4.62583552;2
M24533;M;39;Básico;UNION LIBRE;DISTRITO CAPITAL;BOGOTA D.C.;-74.07972131;4.59896835;
X24534;F;32;Joven;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.10230394;4.63835603;4
P24535;F;49;Medio;SOLTERO;DISTRITO CAPITAL;BOGOTA D.C.;-74.1007719;4.71183418;3
H24536;M;26;Joven;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.06617614;4.65573342;3
W24537;M;47;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.11141305;4.67501948;3
R24538;M;30;Medio;SOLTERO;DISTRITO CAPITAL;BOGOTA D.C.;-74.10364164;4.50048448;2
F24539;M;42;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.20420696;4.6338567;2
I24540;F;23;Joven;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.11973252;4.51684114;2
D24541;M;82;Medio;SIN INFORMACION;;;;;
O24542;F;39;Joven;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.11266765;4.75432365;3
M24543;M;54;Medio;CASADO;;;;;
A24544;M;28;Medio;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.15435433;4.61567887;3
Z24545;M;23;Básico;SIN INFORMACION;;;;;
J24546;M;31;Básico;SIN INFORMACION;;;;;
K24547;M;33;Medio;SOLTERO;DISTRITO CAPITAL;BOGOTA D.C.;-74.10104776;4.72673207;2
U24548;F;32;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.02638645;4.76447132;2
M24549;M;43;Medio;CASADO;CUNDINAMARCA;MOSQUERA;-74.22322025;4.72268637;3
B24550;F;42;Básico;SIN INFORMACION;;;;;
A24551;F;47;Básico;SIN INFORMACION;;;;;
Y24552;M;53;Medio;CASADO;DISTRITO CAPITAL;BOGOTA D.C.;-74.08927128;4.56420544;2
C24553;F;45;Alto;CASADO;;;;;
P24554;F;29;Joven;SIN INFORMACION;;;;;
H24555;M;56;Medio;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.06103853;4.75108918;3
Z24556;F;41;Básico;SIN INFORMACION;;;;;
R24557;F;28;Joven;SIN INFORMACION;;;;;
L24558;M;32;Joven;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.10318997;4.71456432;0
M24559;M;40;Medio;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.06527823;4.71928394;3
X24560;F;45;Medio;SIN INFORMACION;CUNDINAMARCA;CHOACHI;-73.92209562;4.52915073;
P24561;M;34;Joven;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.05702912;4.69713203;6
H24562;M;41;Medio;UNION LIBRE;DISTRITO CAPITAL;BOGOTA D.C.;-74.2019516;4.60248925;2
W24563;M;31;Básico;SIN INFORMACION;CUNDINAMARCA;SOACHA;-74.18339564;4.59277554;1
R24564;F;37;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.19348679;4.63134869;2
F24565;M;59;Medio;UNION LIBRE;;;;;
I24566;F;50;Medio;SOLTERO;DISTRITO CAPITAL;BOGOTA D.C.;-74.1599658;4.6102085;3
D24567;M;35;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.15165797;4.61280881;3
O24568;M;19;Joven;SIN INFORMACION;;;;;
M24569;M;37;Básico;UNION LIBRE;;;;;
A24570;F;25;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.093427;4.73673734;3
Z24571;F;36;Medio;SOLTERO;DISTRITO CAPITAL;BOGOTA D.C.;-74.11210389;4.69355454;3
J24572;M;59;Medio;UNION LIBRE;DISTRITO CAPITAL;BOGOTA D.C.;-74.12963036;4.6740032;3
K24573;M;31;Básico;SIN INFORMACION;;;;;
U24574;F;25;Joven;SIN INFORMACION;;;;;
M24575;M;33;Medio;CASADO;DISTRITO CAPITAL;BOGOTA D.C.;-74.07452138;4.64922343;4
B24576;M;56;Medio;CASADO;DISTRITO CAPITAL;BOGOTA D.C.;-74.07051211;4.72895833;0
A24577;M;46;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.06563872;4.63115656;4
Y24578;F;31;Básico;SIN INFORMACION;;;;;
C24579;M;48;Alto;SIN INFORMACION;;;;;
P24580;F;32;Básico;SIN INFORMACION;;;;;
H24581;M;29;Básico;SOLTERO;DISTRITO CAPITAL;BOGOTA D.C.;-74.0570035;4.66814118;5
Z24582;F;20;Básico;SIN INFORMACION;;;;;
R24583;F;37;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.06403885;4.74026192;4
L24584;M;32;Básico;SIN INFORMACION;CUNDINAMARCA;SOACHA;-74.24785531;4.57381237;3
M24585;F;36;Básico;SOLTERO;DISTRITO CAPITAL;BOGOTA D.C.;-74.17252543;4.63961495;2
X24586;F;33;Joven;SOLTERO;;;;;
P24587;F;43;Medio;CASADO;CUNDINAMARCA;VILLA DE SAN DIEGO DE UBATE;-73.82317283;5.31094258;3
H24588;M;44;Básico;SIN INFORMACION;CUNDINAMARCA;ANAPOIMA;-74.534716;4.55720343;4
W24589;M;37;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.05481627;4.73709294;4
R24590;F;25;Joven;SIN INFORMACION;;;;;
F24591;F;30;Joven;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.06930596;4.69014472;4
I24592;F;31;Básico;SOLTERO;CUNDINAMARCA;CHOCONTA;-73.68285674;5.14414476;
D24593;M;41;Medio;SIN INFORMACION;;;;;
O24594;F;27;Medio;SOLTERO;DISTRITO CAPITAL;BOGOTA D.C.;-74.09443483;4.75453653;0
M24595;F;37;Medio;SIN INFORMACION;CUNDINAMARCA;LA PALMA;-74.39063469;5.35859956;
A24596;F;31;Medio;SOLTERO;DISTRITO CAPITAL;BOGOTA D.C.;-74.08779325;4.57631208;3
Z24597;M;36;Básico;SIN INFORMACION;;;;;
J24598;M;29;Medio;SIN INFORMACION;;;;;
K24599;M;49;Medio;SOLTERO;DISTRITO CAPITAL;BOGOTA D.C.;-74.1120025;4.69257782;3
U24600;M;58;Básico;SOLTERO;;;;;
M24601;M;41;Medio;UNION LIBRE;CUNDINAMARCA;ANAPOIMA;-74.53549679;4.54965978;3
B24602;M;23;Básico;SIN INFORMACION;;;;;
A24603;M;32;Básico;SIN INFORMACION;CUNDINAMARCA;SOACHA;-74.19525233;4.58733368;
Y24604;M;29;Joven;SIN INFORMACION;;;;;
C24605;F;31;Joven;SOLTERO;DISTRITO CAPITAL;BOGOTA D.C.;-74.08206512;4.6927764;3
P24606;M;39;Joven;SOLTERO;DISTRITO CAPITAL;BOGOTA D.C.;-74.0820758;4.58453885;
H24607;F;22;Básico;SIN INFORMACION;;;;;
Z24608;F;30;Joven;SIN INFORMACION;;;;;
R24609;M;37;Medio;UNION LIBRE;DISTRITO CAPITAL;BOGOTA D.C.;-74.11209903;4.49652486;1
L24610;F;61;Medio;SIN INFORMACION;;;;;
M24611;F;23;Joven;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.10056573;4.75860863;2
X24612;M;42;Medio;SEPARADO;DISTRITO CAPITAL;BOGOTA D.C.;-74.11428129;4.74704314;2
P24613;F;47;Medio;SIN INFORMACION;CUNDINAMARCA;CAJICA;-74.02627484;4.92110271;2
H24614;F;24;Básico;SIN INFORMACION;CUNDINAMARCA;SOACHA;-74.21607572;4.58742376;3
W24615;M;57;Básico;SIN INFORMACION;;;;;
R24616;M;47;Básico;SOLTERO;DISTRITO CAPITAL;BOGOTA D.C.;-74.09651972;4.60601479;3
F24617;M;37;Básico;SIN INFORMACION;;;;;
I24618;M;52;Medio;CASADO;DISTRITO CAPITAL;BOGOTA D.C.;-74.02872183;4.72035856;4
D24619;M;45;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.07720587;4.63437103;4
O24620;M;53;Básico;SIN INFORMACION;;;;;
M24621;M;30;Joven;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.16627741;4.64429527;2
A24622;F;23;Joven;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.13936234;4.57350717;
Z24623;M;43;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.19390209;4.62514922;2
J24624;M;54;Básico;UNION LIBRE;CUNDINAMARCA;SOACHA;-74.19088552;4.58537653;2
K24625;F;57;Básico;SOLTERO;;;;;
U24626;F;35;Básico;SOLTERO;;;;;
M24627;F;34;Joven;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.11353764;4.70529509;3
B24628;M;29;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.09421897;4.55904448;2
A24629;M;29;Medio;SIN INFORMACION;;;;;
Y24630;M;52;Básico;SIN INFORMACION;;;;;
C24631;F;40;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.11093569;4.61288103;3
P24632;F;43;Básico;SIN INFORMACION;;;;;
H24633;M;47;Medio;CASADO;DISTRITO CAPITAL;BOGOTA D.C.;-74.06726621;4.69888674;5
Z24634;M;30;Joven;SIN INFORMACION;;;;;
R24635;M;24;Básico;SIN INFORMACION;;;;;
L24636;M;26;Básico;SIN INFORMACION;;;;;
M24637;F;21;Básico;SIN INFORMACION;;;;;
X24638;M;21;Básico;SIN INFORMACION;;;;;
P24639;F;38;Medio;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.05161259;4.69831458;6
H24640;F;37;Medio;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.1351956;4.71072027;2
W24641;F;21;Joven;SIN INFORMACION;;;;;
R24642;F;29;Joven;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.04204998;4.72971768;4
F24643;F;22;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.07536443;4.60602837;3
I24644;M;51;Medio;CASADO;CUNDINAMARCA;FUNZA;-74.21313727;4.70949708;2
D24645;M;30;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.11614911;4.50245023;
O24646;M;25;Joven;SIN INFORMACION;;;;;
M24647;M;64;Alto;CASADO;DISTRITO CAPITAL;BOGOTA D.C.;-74.03762302;4.71085949;6
A24648;F;30;Básico;SIN INFORMACION;;;;;
Z24649;M;30;Básico;SIN INFORMACION;CUNDINAMARCA;FACATATIVA;-74.35332948;4.81932816;4
J24650;F;34;Básico;SIN INFORMACION;;;;;
K24651;F;32;Medio;SOLTERO;DISTRITO CAPITAL;BOGOTA D.C.;-74.15860382;4.66872889;2
U24652;F;27;Joven;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.0851849;4.66542595;0
M24653;M;47;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.08268236;4.54672379;2
B24654;F;48;Básico;UNION LIBRE;CUNDINAMARCA;TOCANCIPA;-73.91608731;4.96546258;3
A24655;M;31;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.17913353;4.60419583;2
Y24656;M;27;Medio;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.09082732;4.49922837;1
C24657;F;28;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.12989007;4.72402382;3
P24658;M;28;Joven;SIN INFORMACION;;;;;
H24659;F;43;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.15387773;4.67246088;3
Z24660;F;51;Medio;SEPARADO;DISTRITO CAPITAL;BOGOTA D.C.;-74.09932736;4.72470315;2
R24661;M;22;Básico;SIN INFORMACION;;;;;
L24662;F;30;Medio;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.10775675;4.69453892;3
M24663;F;34;Medio;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.16066363;4.64980406;2
X24664;M;40;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.0978026;4.72691253;2
P24665;M;46;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.15570329;4.6300514;
H24666;M;38;Medio;UNION LIBRE;DISTRITO CAPITAL;BOGOTA D.C.;-74.15154691;4.55197027;1
W24667;F;42;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.0714979;4.57848474;
R24668;F;26;Joven;SIN INFORMACION;;;;;
F24669;F;36;Básico;SIN INFORMACION;CUNDINAMARCA;MOSQUERA;-74.22706523;4.71849483;2
I24670;M;54;Medio;SIN INFORMACION;;;;;
D24671;F;46;Básico;CASADO;CUNDINAMARCA;CHIA;-74.0521433;4.85830692;2
O24672;F;22;Joven;SIN INFORMACION;;;;;
M24673;M;39;Básico;SIN INFORMACION;;;;;
A24674;F;24;Básico;SIN INFORMACION;;;;;
Z24675;M;26;Joven;SOLTERO;DISTRITO CAPITAL;BOGOTA D.C.;-74.02568875;4.73216591;3
J24676;M;25;Medio;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.09580396;4.55309612;2
K24677;F;29;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.11423045;4.7274208;3
P12055;F;56;Medio;SIN INFORMACION;CUNDINAMARCA;CAJICA;-74.03044852;4.91875668;2
U24678;M;51;Básico;SIN INFORMACION;;;;;
M24679;M;43;Básico;UNION LIBRE;;;;;
B24680;F;30;Joven;SIN INFORMACION;;;;;
A24681;M;61;Medio;SIN INFORMACION;;;;;
Y24682;M;38;Joven;SIN INFORMACION;;;;;
C24683;F;44;Básico;SOLTERO;CUNDINAMARCA;SILVANIA;-74.38824931;4.40273325;2
P24684;F;46;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.07106859;4.70371155;5
H24685;M;23;Joven;SIN INFORMACION;;;;;
Z24686;M;32;Básico;SIN INFORMACION;;;;;
R24687;M;46;Medio;CASADO;DISTRITO CAPITAL;BOGOTA D.C.;-74.03390236;4.7450545;4
L24688;F;29;Medio;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.11402036;4.56002196;2
M24689;F;56;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.17021095;4.61004689;2
X24690;F;31;Joven;SIN INFORMACION;CUNDINAMARCA;MOSQUERA;-74.22483083;4.71298997;2
P24691;M;33;Joven;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.09543134;4.73761546;0
H24692;F;30;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.09196767;4.72487184;2
W24693;M;27;Medio;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.13101945;4.62398237;2
R24694;F;21;Básico;SIN INFORMACION;;;;;
F24695;M;38;Básico;SIN INFORMACION;;;;;
I24696;F;73;Básico;SIN INFORMACION;;;;;
D24697;F;38;Básico;SIN INFORMACION;CUNDINAMARCA;LA CALERA;-73.97225047;4.72523178;2
O24698;F;43;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.16618307;4.69481062;2
M24699;F;38;Joven;SIN INFORMACION;;;;;
A24700;M;26;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.09663831;4.55288493;2
Z24701;M;28;Básico;SIN INFORMACION;;;;;
J24702;F;46;Básico;SIN INFORMACION;;;;;
K24703;F;28;Joven;SIN INFORMACION;;;;;
U24704;M;36;Joven;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.09671084;4.73168987;2
M24705;M;39;Básico;SIN INFORMACION;;;;;
B24706;F;51;Básico;CASADO;DISTRITO CAPITAL;BOGOTA D.C.;-74.1303828;4.74336152;2
A24707;M;27;Joven;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.11069886;4.55623521;2
Y24708;M;58;Medio;SOLTERO;CUNDINAMARCA;FUSAGASUGA;-74.3694687;4.3359034;3
C24709;F;48;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.13983293;4.54643171;2
P24710;F;25;Joven;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.19688138;4.62253871;2
H24711;M;56;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.17667149;4.62184723;
Z24712;F;23;Básico;SIN INFORMACION;;;;;
R24713;F;35;Joven;SOLTERO;CUNDINAMARCA;FUSAGASUGA;-74.36560315;4.3394128;3
L24714;M;38;Medio;SOLTERO;DISTRITO CAPITAL;BOGOTA D.C.;-74.12982664;4.61804371;3
M24715;F;36;Básico;SOLTERO;DISTRITO CAPITAL;BOGOTA D.C.;-74.12088512;4.49275344;1
X24716;F;39;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.09907554;4.71671512;
P24717;F;42;Medio;CASADO;DISTRITO CAPITAL;BOGOTA D.C.;-74.04943177;4.71089961;5
H24718;M;36;Básico;SIN INFORMACION;CUNDINAMARCA;FUNZA;-74.20901628;4.7068322;2
W24719;F;34;Joven;SIN INFORMACION;CUNDINAMARCA;CHIA;-74.05311802;4.86380444;3
R24720;F;32;Básico;UNION LIBRE;DISTRITO CAPITAL;BOGOTA D.C.;-74.14675814;4.71164054;
F24721;M;23;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.131385;4.68335031;3
I24722;F;37;Básico;SIN INFORMACION;;;;;
D24723;M;23;Básico;SIN INFORMACION;;;;;
O24724;M;32;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.16701453;4.5683874;1
M24725;F;27;Básico;SIN INFORMACION;;;;;
A24726;F;50;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.08613313;4.70953624;3
Z24727;M;67;Básico;SOLTERO;DISTRITO CAPITAL;BOGOTA D.C.;-74.09549639;4.52592871;1
J24728;M;48;Medio;SIN INFORMACION;;;;;
K24729;M;26;Joven;SIN INFORMACION;CUNDINAMARCA;CAJICA;-74.024405;4.91755137;2
U24730;F;35;Medio;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.18846131;4.60649963;2
M24731;M;32;Joven;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.13781072;4.58738879;2
B24732;M;37;Medio;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.11033683;4.73926749;2
A24733;F;30;Joven;SIN INFORMACION;CUNDINAMARCA;MADRID;-74.27404749;4.73518826;2
Y24734;M;29;Joven;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.07885028;4.59284109;2
C24735;F;38;Joven;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.13996865;4.64712459;3
P24736;M;55;Medio;SIN INFORMACION;;;;;
H24737;M;37;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.12134531;4.74755303;2
Z24738;M;28;Joven;SIN INFORMACION;;;;;
R24739;M;64;Medio;SOLTERO;DISTRITO CAPITAL;BOGOTA D.C.;-74.09039264;4.64614944;4
L24740;F;26;Joven;SIN INFORMACION;;;;;
M24741;M;23;Joven;SIN INFORMACION;;;;;
X24742;F;33;Básico;SOLTERO;;;;;
P24743;F;49;Medio;SIN INFORMACION;CUNDINAMARCA;FUNZA;-74.21027848;4.70931336;1
H24744;F;47;Alto;SOLTERO;DISTRITO CAPITAL;BOGOTA D.C.;-74.08093083;4.62480194;3
W24745;M;25;Básico;SOLTERO;DISTRITO CAPITAL;BOGOTA D.C.;-74.11067725;4.74555552;2
R24746;M;41;Medio;SOLTERO;CUNDINAMARCA;MOSQUERA;-74.22789566;4.70530532;3
F24747;M;27;Medio;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.20724606;4.60826131;2
I24748;F;33;Medio;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.11256959;4.73881013;2
D24749;F;31;Medio;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.0557662;4.71241323;3
O24750;F;49;Medio;SOLTERO;DISTRITO CAPITAL;BOGOTA D.C.;-74.11473993;4.6821457;3
M24751;F;69;Medio;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.11835942;4.7202414;3
A24752;M;25;Joven;SIN INFORMACION;;;;;
Z24753;M;36;Joven;SOLTERO;DISTRITO CAPITAL;BOGOTA D.C.;-74.0497237;4.73126506;4
J24754;F;36;Joven;SIN INFORMACION;;;;;
K24755;M;30;Básico;SIN INFORMACION;CUNDINAMARCA;MOSQUERA;-74.22335784;4.71505606;2
U24756;M;23;Joven;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.06532707;4.69134876;5
M24757;M;39;Medio;SIN INFORMACION;CUNDINAMARCA;ZIPAQUIRA;-73.99844435;5.02365984;4
B24758;M;33;Medio;UNION LIBRE;DISTRITO CAPITAL;BOGOTA D.C.;-74.17241453;4.6231451;2
A24759;M;38;Básico;SIN INFORMACION;CUNDINAMARCA;MADRID;-74.27850399;4.73435323;0
Y24760;M;54;Medio;CASADO;DISTRITO CAPITAL;BOGOTA D.C.;-74.07169384;4.70795639;5
C24761;M;44;Básico;SIN INFORMACION;CUNDINAMARCA;FUNZA;-74.20389649;4.71670239;2
P24762;M;52;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.08557313;4.5565906;2
H24763;M;26;Joven;SIN INFORMACION;;;;;
Z24764;F;37;Medio;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.10233827;4.68690496;3
R24765;M;35;Medio;SOLTERO;DISTRITO CAPITAL;BOGOTA D.C.;-74.1723009;4.60830845;
L24766;M;26;Joven;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.1509554;4.62919541;3
M24767;M;43;Medio;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.10237107;4.6052837;3
X24768;M;46;Medio;SIN INFORMACION;;;;;
P24769;M;26;Básico;SIN INFORMACION;;;;;
H24770;F;33;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.11265508;4.68048663;3
W24771;M;25;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.11295999;4.5669869;2
R24772;M;46;Básico;SIN INFORMACION;;;;;
F24773;M;53;Básico;UNION LIBRE;DISTRITO CAPITAL;BOGOTA D.C.;-74.07239021;4.60363034;3
I24774;F;32;Básico;SIN INFORMACION;;;;;
D24775;M;42;Medio;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.0450689;4.72202703;5
O24776;M;20;Básico;SIN INFORMACION;;;;;
M24777;F;34;Joven;SOLTERO;DISTRITO CAPITAL;BOGOTA D.C.;-74.13158813;4.67590073;4
A24778;M;39;Básico;SIN INFORMACION;;;;;
Z24779;M;43;Básico;SEPARADO;DISTRITO CAPITAL;BOGOTA D.C.;-74.11471342;4.75442157;3
J24780;M;30;Medio;UNION LIBRE;DISTRITO CAPITAL;BOGOTA D.C.;-74.09280345;4.55874911;2
K24781;M;31;Joven;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.07500346;4.65555915;3
U24782;F;42;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.11232757;4.62541403;3
M24783;M;26;Básico;SIN INFORMACION;;;;;
B24784;F;24;Joven;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.03988042;4.67895328;6
A24785;F;22;Medio;SIN INFORMACION;;;;;
Y24786;F;27;Básico;SIN INFORMACION;DISTRITO CAPITAL;BOGOTA D.C.;-74.08097094;4.6043521;
C24787;F;23;Joven;SIN INFORMACION;CUNDINAMARCA;ZIPAQUIRA;-73.99109973;5.02496747;2
P24788;F;51;Medio;SIN INFORMACION;;;;;
