IdPersona|IdEmpresa|Categoria|Piramide1|Piramide2
M19271|45d4546a2fe7dc0ddded41079614d1ad680003965c7c7d99f7d7b6b6c7f9e400|A|4 Micro|4.5 Transaccional
B19272|0776e4390c1377c90545307a2fb4d769d6f7741fc7a110cbe5932e6a4722fd97|A|1 Emp Grandes|1.2 Premium
A19273|f262c690e44d6122a9a68a61dff34f165304c6ee75a4d0c947d7c04518eec109|B|2 Emp Medio|2.2 Silver
Y19274|8c09dff5d64aa364b49505e7087c431bd040f56db6c9b3e6cbf3df5c160bf595|A|1 Emp Grandes|1.2 Premium
C19275|fb328d68f4bf8a55761090e3a2f31f1f8de40b497967ac62b74661dd85d7783b|A|3 Empresas Pymes|3.1 VIP
P19276|15e0b315a0bae6ea24feb8cfb316f495a5e63c079e73a90fba1c8adf3f99c529|A|3 Empresas Pymes|3.1 VIP
H19277|0ad5aeb16a215d1f03d6b85a65e24799ba8680cacc44825b02935bbabfec1623|B|2 Emp Medio|2.2 Silver
Z19278|19ddacaba68d6de3ff6aade455e787853c1ed9f64a88360f90c012856ed3f2e9|A|4 Micro|4.5 Transaccional
R19279|c7626217b1f16797615bdd4c345d3fbde656fbeace0c142ff8b1e33f4bd40691|A|4 Micro|4.1 Estándar
L19280|7925d9111f150510a5b9bf5385387953002d6d708f862f7ec0a9c8f351efcb2e|C|4 Micro|4.1 Estándar
M19281|50b52df36c5668b29b54a0a963b99ad75d541f96d305553ac97b1bfceabf5945|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
X19282|17c6863776a546a8d3408b3a6a485c137fb63698231ed91657bff25b06042af7|C|3 Empresas Pymes|3.1 VIP
P19283|99ec8b052b432a135c09e82682067dd4b2ba9cb7efbd9923e8d95306fc80e90b|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
H19284|c25c5a80f16f28c3773a41e3a5b1acf05a9b4f03eb9ceb2bd8a5143857e3a93e|A|4 Micro|4.5 Transaccional
W19285|49a24e864bfcb350dd0a6e54df57aede15e5d455f82a864043e7732e39b9745d|B|2 Emp Medio|2.2 Silver
R19286|a47da3802df95eaf6b7a8f4ddbd3a53631fb85d9424a9c900a257a9b1dda720e|A|3 Empresas Pymes|3.1 VIP
F19287|1090d0f67079d57555f65b002e6268dd549049f3967efb91795356257e615d6d|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
I19288|f1658dafa49615cd955dfec6699d011858df67bd8471e7c9cadc85f0cb234df3|B|1 Emp Grandes|1.2 Premium
D19289|434f5d7dd4579e836e11bbbba47088066a264e7729efd166a0ce1557182c5275|A|1 Emp Grandes|1.2 Premium
O19290|abfc6fc87cdbe14e8a75e62deb4b4eef4b228534bb045a3e7ab3b7aa6df9eb63|A|1 Emp Grandes|1.2 Premium
M19291|b3072c3c759a934bd40d465b2d69f2060cda0811de86ea437be47d764f2d590d|A|2 Emp Medio|2.1 Gold
A19292|ba57de54786b4157b641a5f557f24fc47398beae6febc3ad6ea2c3bf63cad276|A|4 Micro|4.1 Estándar
Z19293|7edca88111ea10f55e1430ae5258aa9f950feb0c6116af145991cb6aa879f529|A|3 Empresas Pymes|3.1 VIP
J19294|5acdce0459075a6b3ca12a5b84d2f37b3b5e252fe2d55d96bb9ecb5f345275f3|A|4 Micro|4.1 Estándar
K19295|a415b7c09fb32f59f79e2954d04461710b54d5ef2ad60956be594a0d76dca30e|A|2 Emp Medio|2.1 Gold
U19296|2650f30e719e12bd544b8db5e00ea6808ca3b5a592f05245b6762b151e0fbd1b|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
M19297|326c5b816f22a82abfd4df6ff972fe45651f3bf178b526232e4132f072af0a7a|C|4 Micro|4.1 Estándar
B19298|94abf5479792de77d7dfdadb12914927afb32a9578e2167a46d6fcea4f64ca08|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
A19299|e0c0955b83bf801f1dbff0642744d490371cae824a3ee0bdef4a3dc9820f624d|A|4 Micro|4.1 Estándar
Y19300|a8bcd1d297f1c58097ef1e91ce8b5cea996ae1040095e973603efdb45c15b2b9|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
C19301|89d4958bc023ff8ab3cfb2aab007d4f95d50fa1380f6aa515d7c89e03ffc20bc|B|1 Emp Grandes|1.2 Premium
P19302|c16c6dfafb5d371139d92ac65ea0e2b2d9be93180ca55665cbfac27eba5aaed1|A|4 Micro|4.5 Transaccional
H19303|732dd090bc094a14bdc7450d9363d50b4f29554b23e30a52284251efd4b6b3d2|A|4 Micro|4.5 Transaccional
Z19304|9bfe31f27daa3f042c413f504bd01f277c6bef02c2dc28e20f84fa8743bab799|A|3 Empresas Pymes|3.1 VIP
R19305|53083aa45254c379da3eabed9875f2e1f4dc79586cf1ed80a319242b61200905|B|1 Emp Grandes|1.1 Platinum
L19306|cb35eb43044fa819eb6e2566dda896dc0b51b7bd0885490fa07e3a6c96604acf|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
M19307|e0b410a4e7aeec0c7ab4a18ae5ecb12895ee8cef2afd7084123bc9ac86462226|C|1 Emp Grandes|1.2 Premium
X19308|2b4ab4701db8647cd725b28f26ac638fd372affc5fc916fe2b26426074066d61|A|4 Micro|4.2 Trans. Mas de 100 Trab.
P19309|7889cece36e81d7b34e87014ffefe481f791ab552f999d6192509406db8ea3a1|B|4 Micro|4.1 Estándar
H19310|864d921d74646a2a9f6c948d706927a41c1c881f6e956c753a2e152245a2e3dd|A|3 Empresas Pymes|3.2 VIP Estándar
W19311|606e1ba7701f0a9fa29b7368933bd55624a723fc1a0edcb89c1c2f69e26209c7|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
R19312|257dc88e1ee684df7b3d16dfb8252022cbffb81581abe68bdd23a1517de65aed|A|3 Empresas Pymes|3.1 VIP
F19313|4c8694fc33c1921467b74efe1354e7d0814267dc29dff77556c09bbd907dcb79|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
I19314|d1dc44d9ab04cfbc1ebdb8416ea13f2be04be946af4a76a055bdfb444f14ca70|A|4 Micro|4.8 Transaccional - Pensionado
D19315|0d4a624e583495f65cdbecf0eca1f383385c6daf3b5398f1cd8ea50569da2889|A|2 Emp Medio|2.1 Gold
O19316|bc31e2bb2e5066214b4133a4e08548a8f299da3264297bd9ca86133a3842655c|A|2 Emp Medio|2.2 Silver
M19317|502d84069751913677ab37f48a8341a56c927ef72b6bf0ea5f04cb57c9ad46a5|A|3 Empresas Pymes|3.2 VIP Estándar
A19318|d2b511f647a2c053f0c1fba941f36611f23cb70d263ba0a9efc005a17748973d|A|3 Empresas Pymes|3.1 VIP
Z19319|4ca5887ff7bca0c06383bdf0417958da56cd9a2fddebfff3275525c3e75a5266|A|3 Empresas Pymes|3.2 VIP Estándar
J19320|a4e6d2b279888ddae1202c0c2d3629d22badcccd244d8e766a61416c5788f01c|A|4 Micro|4.5 Transaccional
K19321|021c629472ade01d0674a5c5525f02ce1a892b2462c1d5a4e19464dbe1854a23|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
U19322|7f1ae0d6068bfc03b2479ab4aba8f59fd1ad57b8896ea2111d94bc6c4d9d5dab|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
M19323|7aca217c7412f9a359737d46ff37db016320d0372ebfaaae7a08bdac6d745975|A|1 Emp Grandes|1.2 Premium
B19324|8d538d15e5f7417fd44ff1e467a32966e3e9465493dbe793cd7790c9c5e4158a|B|2 Emp Medio|2.2 Silver
A19325|55c98b2debf10db28152766c371107a6052fe9d7f77fe6b0fdaeab6f284f2f90|A|3 Empresas Pymes|3.2 VIP Estándar
Y19326|0fd459cd78071f2f45a090197b462f06d044d00c4650acc6bfcccf2f68b0f146|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
C19327|92f75433acf1133705babbfe07a0b3427a69ae1c31f24fcab79ed2cace639e38|C|1 Emp Grandes|1.2 Premium
P19328|138d4ed1a2503933ca60f5f81dab395305321462744f516f7f9e6e583fa4122b|A|3 Empresas Pymes|3.2 VIP Estándar
H19329|757ffd5180a4b1904a7e133861840e6ff5051050f01a9373e140597bb4e6a12c|A|2 Emp Medio|2.2 Silver
Z19330|dfd00e28f16974f7f7fd5ec857e6bea1d9c3798ec8a35af98cf03e18ec072b75|A|4 Micro|4.1 Estándar
R19331|a9f86a807565a72de28939265b6be30a5ee605cc1ced207ef6a2340695faa81e|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
L19332|d159fe3a2499b1f7d9306b35ce0b9f4d944bbdf88380e83ad352c4f565145a91|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
M19333|c0739566b85609acfabe5b167044a914178411c1d990a6f76b8cdad6d33b3e83|A|4 Micro|4.5 Transaccional
X19334|46c44991598ae6c5bcbc6c30557718ce863d44cb4addc6ee81d383f9c028689c|A|1 Emp Grandes|1.1 Platinum
P19335|9fdbc510a899e085df9037708b8f8a79811371fa07bb9289ae4c5b9b5c064e4d|A|4 Micro|4.5 Transaccional
H19336|214b8dc9589fc985118f6c652c33efc6fa37043614bc161be1ffadc66a46823b|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
W19337|9599ad82c8ebc6096168bdede2326434c3163be3ebdb0830f4792933692a2ee5|A|4 Micro|4.5 Transaccional
R19338|63d033e069d3d286485d8723e7b5839f045e01145effb5de7ba7e811a44864c6|C|4 Micro|4.5 Transaccional
F19339|a63ccf1fce88c2d293e68a8ce9c639d0b525ba10409de9914a7eba013836c7a9|A|3 Empresas Pymes|3.2 VIP Estándar
I19340|3feb2dbf96be9f1eff2b8cc4a5909d287dd629e9ca91ca4c274cd99329ee9814|A|4 Micro|4.8 Transaccional - Pensionado
D19341|8c31236f12f4547dc479cace50bc8b955de3181ae0aba0aaf94cf9b83432dba4|A|3 Empresas Pymes|3.1 VIP
O19342|373f9ed538660ccb41ef655720fd5565a62284a6bfd443f8531052adbbf0ef7f|A|4 Micro|4.5 Transaccional
M19343|489da21a74badb11b93fc26ffbafc56a9a5f06b350156e0387ad319fdd87cbfd|B|3 Empresas Pymes|3.2 VIP Estándar
A19344|83df2f03e99b0e57442a2dfa84aafff3a99068059433d38980f464034d9ee70b|A|1 Emp Grandes|1.1 Platinum
Z19345|b2d55b687f2f56c5e2ea5adfaed3a6bd63af4d3be11e7fed0c10c493a20c80b4|B|3 Empresas Pymes|3.1 VIP
J19346|93f2914401afca1783038116be0c22995e749baed9d0c047d45f0b17cb89eab4|A|1 Emp Grandes|1.1 Platinum
K19347|55e30a11e74572e187aa342ddbffbb226c8060cebf6c90e198e3f4c8e503b402|A|4 Micro|4.2 Trans. Mas de 100 Trab.
U19348|42fd4904f5e212e2292f196726bd319ffc5a7fe3e1ebe778f7985a62bdd505d0|C|4 Micro|4.8 Transaccional - Pensionado
M19349|e3ea380bf71b99801a1e6365a2a4de85c81945a2b84949ed1dfaac4a63d0bae5|C|3 Empresas Pymes|3.1 VIP
B19350|bfb98fb5d9205c8ae94d32907824044a089ea95d643171731105afb9051da65f|A|2 Emp Medio|2.2 Silver
A19351|7c7e67eb728bc8abc01fe819cfb53bfd1ae5cb64c90a11aa0ae6200551993d35|B|4 Micro|4.5 Transaccional
Y19352|56a4f71681a8cbc1d7e5dfb07c9d7379395a3215cb76180ce7d60487c6f3b263|A|3 Empresas Pymes|3.2 VIP Estándar
C19353|c08f78e12ee07c5c278ae6354547c472c2fd007d5c22632347cffcdf4044d8c6|C|2 Emp Medio|2.1 Gold
P19354|95db5b8371a34f4019ba2e57ada0a38f7dcfd7ecdaf6f8b1b8d6060f92d60278|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
H19355|311b65dd74c89e21bc77bb3cdba2a22e3e234d0dff4f6453856c0783a0ff998b|A|4 Micro|4.5 Transaccional
Z19356|4282c4d84311d55349b193e53f4cd7d431b51675a5dee86ed199907f5a8fbecd|A|4 Micro|4.2 Trans. Mas de 100 Trab.
R19357|985e14b116b1d7920f377931e54ad08bd30a1c22d2faf46ef001fc2f89e5afc2|A|2 Emp Medio|2.1 Gold
L19358|f954ea962bdc9979ccb4e13e4158644f9d524ec96e52dd5db93c426d3c7e08da|A|1 Emp Grandes|1.1 Platinum
M19359|001b098041f294854d73a6a390618911ceb45cf60f951e973405042348de7d95|A|5 Micro|5.1 Colsubsidio
X19360|5692254b4cb0216ce54a34d8c98706521f4b40d3d08c72b116fd9b341b7b0928|B|3 Empresas Pymes|3.2 VIP Estándar
P19361|b2df21d0be685043ec6f9bb0c5f0262ee622165f66f75fce7ac844ba4daa8e9a|A|3 Empresas Pymes|3.1 VIP
H19362|e7eae3c0bfe3a872189126aad6a46e492378152bcbf5c491f3728f647926ffbd|A|3 Empresas Pymes|3.2 VIP Estándar
W19363|a879815e2fefbd970ddd94649918c0e79fe0c7c1d143ec91af51673fac60d851|A|3 Empresas Pymes|3.1 VIP
R19364|c4771fce2934d7b7c521a5872d4a6645528c9e0daeabf6a700b804ff97279fbe|A|3 Empresas Pymes|3.2 VIP Estándar
F19365|01056780081c141a58897e37262e9ac448db3952608903b1ca5c0482a0b748e8|C|1 Emp Grandes|1.2 Premium
I19366|b56d5619bbf7db9ff2f0b4d2e8dcb0030c0697bc896fe012ac70d292dca167df|A|2 Emp Medio|2.1 Gold
D19367|397fec454155c46776bd69456a38dcdaeb7bf3216469fe98fe5c1e111701f968|A|3 Empresas Pymes|3.2 VIP Estándar
O19368|3cb78254ce4fabdc2c33f6d3c74ba9d6feb02d4e3bac786ca355460c9bb63e63|A|2 Emp Medio|2.1 Gold
M19369|22b79081325ae42181014296a69af6642644ff30fbb67883fce060468fa4e039|B|4 Micro|4.2 Trans. Mas de 100 Trab.
A19370|841fc77663e94bff5aea0f191d205fd41afa2fe4931159ae195ad926cba82347|C|3 Empresas Pymes|3.2 VIP Estándar
Z19371|bf4dd827dae43456ea586b1a6912dab4958e52720b5b5f3c0cacd2c9b7a4483b|A|2 Emp Medio|2.1 Gold
J19372|c163acb686fb0a3a2e94a3834a5d5bfc1efcd2267099718888d2de87f1ef1c2a|B|2 Emp Medio|2.2 Silver
K19373|20eec34a17de684ced969fb4e005c4897199edbd66170ccd4b544561dbea282c|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
U19374|a34b17b252ad0c8da26b5e246f170c6f454d96bea71cc37a4d9d41260c2311d3|A|2 Emp Medio|2.2 Silver
M19375|91ebc1877afa8ff64afe50ddff8c962996353fc33f2236df3959047e5c9b246f|A|3 Empresas Pymes|3.1 VIP
B19376|9587d5cc7c17eb1e57a4bafc6828e2bf5c54baa15260babd1c31d65ac6eb1532|B|4 Micro|4.1 Estándar
A19377|bc6d1d242aac8d70870b030408961751e1c5d80c3fbbef1a23f01a6f87ef7d2d|A|2 Emp Medio|2.1 Gold
Y19378|efbb3345e9c681b38a8d3af95c1024cb28f1d40eb51593f04f62530bcb742024|A|1 Emp Grandes|1.2 Premium
C19379|1d78222fea0af0e22b7ec1e7c5e094a0bb85700be7bf6852f11ed44656e00f18|A|2 Emp Medio|2.2 Silver
P19380|270663f1f929d089e14d94a6972b52ffd95e85043deba15210ba244bd25b902c|C|1 Emp Grandes|1.1 Platinum
H19381|5743be5fe16ec19c6ac0cddc7f201827f7a0f99f9d248899b2331cd669e881dd|B|4 Micro|4.7 Transaccional - Independiente
Z19382|c978ac8e768ff4afb4ede038a7aadaac9c3033fddc15e754a98e8649fe7c4382|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
R19383|4999a1fb9d0f5775f37df52c8925964e5304a7e6f40bb114877ac3934f38c4d8|B|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
L19384|98fcaac752cad783647ab4ca68ee73b9cb96e8ead3f416554132299c31300e44|C|3 Empresas Pymes|3.2 VIP Estándar
M19385|30de9a77a19b514b5f33cf4d60227dacade0a52d4267542549617ff6ffe0e28a|A|2 Emp Medio|2.2 Silver
X19386|74d2a60a52e8d984a7a5ba0589a1464ab5652fe1fd633051441fd22cc0d4e03f|B|3 Empresas Pymes|3.1 VIP
P19387|29aae54d287438d18f5f02d5530fd34030dc00e07086420c00272b4f7c9c2a10|A|4 Micro|4.5 Transaccional
H19388|fe7c5a9810221a7263d89fafcd6668e97ed00acd8d2d8d5b19d6716988837941|A|4 Micro|4.1 Estándar
W19389|73c6171fefbb15c17fa9365753b8b6c2d5b0815f7afcf046308a5538ee0a49d8|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
R19390|df063bca2370fd86460c7b2003f70353fe96f2c1997591247842486f3aff1d3f|B|3 Empresas Pymes|3.2 VIP Estándar
F19391|dadda58edc861a0c1f8c4e5876cc13f5c404ceaf0abb6d1cc632be9f15b07c27|A|4 Micro|4.5 Transaccional
I19392|59b7b31835faf57e9a70d5a5eb6d033cf4f6ced0687b74a730b4ecec6ad8c5b4|A|3 Empresas Pymes|3.1 VIP
D19393|7ba4e28d99de46071f91a02d9547a19c477ee0131d3853f8939866e9436ea826|C|2 Emp Medio|2.2 Silver
O19394|2663f36016f297d501691b2ce9661e86ac12bf83f79958149fd2c918a4f930bc|A|4 Micro|4.8 Transaccional - Pensionado
M19395|32abdd934e10e19f0a0b27f021de33e6549ecef16fa86c07bc24c91d13711adc|A|3 Empresas Pymes|3.1 VIP
A19396|bec7d9985d8fd8580b6deafa447b9d51670057d9c28c641b9318ea299ccb4d3e|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
Z19397|5d98a2101276b2a278e3f320ea44181b70695fb3feed9fc894fc23dd57ba7a10|C|1 Emp Grandes|1.2 Premium
J19398|789300dd6d1c5506073ff0c442f841bb9c618ca0e90d0f75fcc96b97643a8698|C|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
K19399|079c45758a5a336fd851a5d8cdef97dfe782678d08fa1394e33c467801d7144d|A|2 Emp Medio|2.1 Gold
U19400|8200332f70fe69aa5e7a92df13f20e5f23d1387f6e6e26b33813ddd07898e1f7|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
M19401|44914d0472c7809fcdb04691f852d7ea74cd2e914d64a9c181bdb10d7d3eb295|A|4 Micro|4.5 Transaccional
B19402|8978b1c4aa879e1d986965954f276fb9e2c3a993c0a7abd4f7f6f45f53d553cd|A|3 Empresas Pymes|3.2 VIP Estándar
A19403|d775b4aff1896b138e28da133870e7785e2411d9638003747cfa12233652ffd9|A|4 Micro|4.5 Transaccional
Y19404|c9ef4c4328bde8fa47cb04f81f526e4632810ca61653a26eb8ce61fd1e70a9be|A|4 Micro|4.5 Transaccional
C19405|f4576bd57b997b709c49c91746f1901d6b2e6a1b5d658ce3bdd4585f7ed64043|A|4 Micro|4.1 Estándar
P19406|ce4dcdfa07cdc01b9044e96389dbea6957645c809c6314a539ba51db086ecdf5|A|4 Micro|4.2 Trans. Mas de 100 Trab.
H19407|eb67f7150488c084d57afe25b87c223e2ceb7370ffefbcdb9895f3274ea161ec|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
Z19408|e0f4915f282036fbeecb858ee6b0948813b1136349ca53419bafed3565a299f9|A|2 Emp Medio|2.1 Gold
R19409|59061a8005c06a824c4d74d0c2af6d96c26da2aad39c67ec2a392c415aa45d77|A|3 Empresas Pymes|3.2 VIP Estándar
L19410|6422afe00dde99ea25ce325c43b949f212a627572f2f790b8b0e1bfb39f81106|A|2 Emp Medio|2.1 Gold
M19411|7801ce195f2198876e88f1c7ac2fd49e80c5e937ea5e97b7feaa98f5004edfb8|A|4 Micro|4.7 Transaccional - Independiente
X19412|406b7f01c0a63b0be32e067af1f853d82dea38b60ad24200527373e0ca2f4729|A|4 Micro|4.5 Transaccional
P19413|d22adc97c894ec15cfdd9d9155f7b08e742a3dce318e504158f7579f9480047f|B|1 Emp Grandes|1.2 Premium
H19414|53f88c8821f7cf1d7cbfb4182fa7da727ee61650259e2ae9e103e753327cf9de|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
W19415|dff95c3fb206ad4c743aaa9d00f74b5762c5e2a6f6cb7812409ff642e02fb05d|A|3 Empresas Pymes|3.1 VIP
R19416|e27d7d73cee98ca9d7ac465f451d43fccdaf6ec31c1a032a1163307eebe69374|C|4 Micro|4.8 Transaccional - Pensionado
F19417|52c48b7b6a8e607d53f29de5946f7e35f4b9ee9c71b1c4d5c6f42461efbeacce|A|1 Emp Grandes|1.2 Premium
I19418|0e9d19c6ade5a3a00465147704a4b76f1319c71b8cfd6088fd9013eb30ca3791|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
D19419|b578c1f7eb8c88b96a08f832ff5611059cb01d1d6aa2bb06c3466f4c5b7313e2|A|3 Empresas Pymes|3.2 VIP Estándar
O19420|2431051b1fc2623115efc5e86654f1e7050e4b1b806e11d77c129d530c90e318|C|1 Emp Grandes|1.1 Platinum
M19421|5fcb6742eac5e394e3ca2f8ca81bdddbe541e31df4e807bed7a1af50d2de2da3|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
A19422|8eeab2209c4e82291fb6d3417302640c530a78f4bd96d3ffdd91f8246a5bde63|B|2 Emp Medio|2.1 Gold
Z19423|abf751e24c4ebf0d82c1ffb472182478f63985f87f32131cb7699ab3b4d771f6|A|3 Empresas Pymes|3.1 VIP
J19424|ec1ed759cb83521730b09effb48fc68ec6be70cc57e39429c50a132f8a9015b7|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
K19425|bd6be71e746bac63a0db1fc99ef38e148796ca664f0919c31178b483e1a8d8d3|A|2 Emp Medio|2.1 Gold
U19426|e13e433f7c2d39b9fb7c2b903e2b2ec30050c78034ba13c7ace1bcd5b33a0e52|A|3 Empresas Pymes|3.1 VIP
M19427|b50ebe558051cf68f7ab0d54a43b8fb64aa8d024560ab2f38f433073288b769f|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
B19428|1c17785b44a3b67b4ac062f85f0db3a46825fefc2aff73f136ed0066daa89c46|A|3 Empresas Pymes|3.1 VIP
A19429|7721ba49fa5af8721947a5db53ca2b160abc0cf57b93869113e10c05fb7f6ffd|A|4 Micro|4.4 Trans.Natural Ent. 11 a 99 Trab.
Y19430|6235a4bdf9fa418dc61f1649305efd2836c21558b36cce314a45fd8aad4c0a43|A|2 Emp Medio|2.1 Gold
C19431|b24fdec72db8caae9e02e9bbab4a056c7b9010f6cf3a8f7087b819ea1a47c7b0|B|2 Emp Medio|2.1 Gold
P19432|f3476a09c1b61128b169e3144145b9841bae5626976144366387d3693ec0999f|A|4 Micro|4.1 Estándar
H19433|e845f8e51a32cae4732b911a0abf5d30a3b57da116ce4048b6a816e3febdc1f6|A|3 Empresas Pymes|3.2 VIP Estándar
Z19434|a6ec6183e05fe920be17ac6b88f1538959a4255149ac37d7a8656c7b4fe04636|A|3 Empresas Pymes|3.1 VIP
R19435|c31a39da5519ea8523ab54085c7d4319336cb5e24cb32557b7da43ffaad82e3c|A|4 Micro|4.1 Estándar
L19436|a0a0d4664e5531194084c2f3cc871b46da0f118404a91b6f8bec4f0d61aa76ce|A|3 Empresas Pymes|3.1 VIP
M19437|19de41c8ac536ca6ba8490057d6019a2fab7c2ef94847fbbcd9b83d0f4a0e2e5|C|4 Micro|4.8 Transaccional - Pensionado
X19438|f640710b0842efaed824c8daadece5d46dfa6e692ade8f019a5f5e3940fcbeb0|A|4 Micro|4.2 Trans. Mas de 100 Trab.
P19439|0dd273edb5a05e7a016400924d898c07e4e5c0f2d34cd4998b100f038737b738|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
H19440|1debcd5413ebcfdefac22ff9b358a70a53f4882049fd2846e4e68bdd0d652fac|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
W19441|bb4b744944c948d30ba2134d1b077a7c664c23dbccf0693c0f0b114a84c33e8d|A|2 Emp Medio|2.1 Gold
R19442|b46ff769420f83e684e7c1627a8805e7376f8632949cbbc84eb2d79b0fa2ac8a|C|3 Empresas Pymes|3.1 VIP
F19443|7d6207f99a57e6f726416997e7f74cb6b6d379b400250d00a7ae7ed1226184dc|C|1 Emp Grandes|1.1 Platinum
I19444|0d50cf72717a64a35f954e1d5abb556ce3b8be8cbbeed4ad5810e925bcf8a50b|A|3 Empresas Pymes|3.1 VIP
D19445|72672ca1c194595a16ad30ec9a920b0016ebef3d078f20bfb9c2f52d7dc26b2c|A|4 Micro|4.1 Estándar
O19446|0f512e7701dcd97ae5a5395dd8f23efec83327b3230daa5512a9b12033e611fe|A|4 Micro|4.1 Estándar
M19447|5f854da80c6c8904c75c29902f28a7989b8cbab76cc865143e82805a2934830f|C|2 Emp Medio|2.2 Silver
A19448|ad5f542a0cc72ffc6afd997285127f6c7f0cacf7b195b910a91d27afac2f50f8|B|4 Micro|4.1 Estándar
Z19449|751f24a12b6c0809cbd0063427f44b1c9e48e6e90682bd5b98de90ddeebdcd5d|A|3 Empresas Pymes|3.2 VIP Estándar
J19450|d0cda9ca74ecc53edbe4b157bff535ea5807476add25822f380cb6ec50229846|A|3 Empresas Pymes|3.1 VIP
K19451|2635136a68e8a3ca4c93bef3c320bb86bcace568f814067de540eda7a45935b9|A|3 Empresas Pymes|3.1 VIP
U19452|f88288dfc4cb0b455f5a92e8026903eb859459c35b84b93c5cb3011356e613d8|A|1 Emp Grandes|1.1 Platinum
M19453|035a998bba89fa629c796e5d74884bd40de21fd46ee8c858b39be4efcd686b29|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
B19454|da84849be0b9f0c8bd56c7b2dece59ef991e3fc3d244964d4e33e64c68a626d6|B|1 Emp Grandes|1.1 Platinum
A19455|ae60078ae0e255548d1483cb49f9fd68202fb8d6abdce9259518f4698440d23e|A|4 Micro|4.5 Transaccional
Y19456|1d28a603aaf106832560390631cc4400927e5e486f95bcb287ea83ab2170f219|A|4 Micro|4.5 Transaccional
C19457|06f989f8859efed685e69caf74cfdf4adb374a0d22376da69817fa4759025908|A|2 Emp Medio|2.1 Gold
P19458|4ec2c309c2bcc87b5889f83930d6ade16ffad79571463c7b098fa210dd3f551b|B|2 Emp Medio|2.2 Silver
H19459|003b050b8ec96fe55ce8fa40d7e05737e7f41c9fd32e27d326b0db1f6637e59d|A|4 Micro|4.5 Transaccional
Z19460|1798e634782c1cc33c52167ff28b93f5cb3d7ee030b0bee0de8276c4e9bd14f9|B|1 Emp Grandes|1.2 Premium
R19461|76935c1fa067c54068a7a5c289f398ef0ed56385f36c9f58bac553d06fb88100|B|1 Emp Grandes|1.1 Platinum
L19462|a1793cdf61c89c39bf5fce9099f81ef084430246f4d59fa0c9e8826adfd8d4cc|A|4 Micro|4.5 Transaccional
M19463|4e7acc557dc4d236f4d77bede6dcfbfd03ec0b3455e8e6cf2d7aac39b1fa7127|B|2 Emp Medio|2.2 Silver
X19464|a4ee7e353b061df890f0b498c6725af56e936325a941be407eb381fc927877d2|A|1 Emp Grandes|1.2 Premium
P19465|ab4993522c097c0ae1b04d5cb47944fe08588469344524017960e26cf31a7454|A|4 Micro|4.2 Trans. Mas de 100 Trab.
H19466|6e064b8ba540b1bf91b9a12c06ce085b2516f4ff54e432f6e27e931f0fc9946a|A|2 Emp Medio|2.1 Gold
W19467|29dba83dc524a7ed460a24a07a245e040f29cd148b67ff10f7433a8f8ef616ea|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
R19468|7471a8e81a5725aa253a21127711f094442ef75bc9a77df4a333384f168def0d|A|4 Micro|4.3 Trans.Juridica Ent. 11 a 99 Trab.
